Date,Market_Price,IV,Price,q_div,ON,1M,3M,6M,1Y,2Y,3Y,T,r_ZC,T_curve,BS_Price,Rab_Price,Rab_rho_-1,Rab_rho_+1,Diff_BS_Market,Diff_Rab_Market,DiffRel_BS_Market,DiffRel_Rab_Market,Diff_Rab_rho_-1,Diff_Rab_rho_+1,DiffRel_Rab_rho_-1,DiffRel_Rab_rho_+1,ticker,source_file
11/16/2023,37.35,0.24641,189.71,0.000506,0.0532,0.0532959,0.0536937,0.0538077,0.0532985,0.0533285,0.053355,1.6984126984126984,0.052643326,1.1726027397260277,37.07283939099555,36.892332426486135,36.98523238340721,36.776465150464034,-0.277160609,-0.457667574,-0.007420632,-0.012253483,-0.364767617,-0.57353485,-0.009766201,-0.015355685,AAPL,AAPL_option_pricing.csv
11/17/2023,37.5,0.24761,189.69,0.0005061,0.0532,0.0533107,0.053671,0.0537501,0.053295,0.053325,0.053355,1.6944444444444444,0.052640075,1.169863014,37.09638338242959,36.91721581568002,37.01014716605086,36.80130864628346,-0.403616618,-0.582784184,-0.01076311,-0.015540912,-0.489852834,-0.698691354,-0.013062742,-0.018631769,AAPL,AAPL_option_pricing.csv
11/20/2023,38.97,0.2467899999999999,191.45,0.0005014,0.0531,0.0533253,0.0536693,0.0536347,0.053295,0.0533255,0.05335,1.6825396825396826,0.052633074,1.1616438356164382,38.32763584064225,38.14476719163619,38.23547927826755,38.03166527374647,-0.642364159,-0.825232808,-0.016483556,-0.021176105,-0.734520722,-0.938334726,-0.018848363,-0.024078387,AAPL,AAPL_option_pricing.csv
11/21/2023,37.46,0.24486,190.64,0.0005036,0.0531,0.0533483,0.0537151,0.0537281,0.0532935,0.0533225,0.05336,1.6785714285714286,0.052632033,1.158904109589041,37.54057494310422,37.35932994267556,37.45034676277935,37.24583396,0.080574943,-0.100670057,0.00215096,-0.002687401,-0.009653237,-0.214166038,-0.000257695,-0.005717193,AAPL,AAPL_option_pricing.csv
11/22/2023,38.75,0.24745,191.31,0.0005018,0.0531,0.0534079,0.0537802,0.0538015,0.053313,0.05332,0.05336,1.6746031746031746,0.052657833,1.1561643835616435,38.192684963882485,38.008078167669154,38.09870404401883,37.89508123185739,-0.557315036,-0.741921832,-0.014382324,-0.01914637,-0.651295956,-0.854918768,-0.016807638,-0.02206242,AAPL,AAPL_option_pricing.csv
11/24/2023,37,0.2495,189.97,0.0005053,0.0532,0.0534289,0.0537968,0.05377,0.05331,0.0533205,0.05335,1.6666666666666667,0.052649227,1.1506849315068493,37.19555802149671,37.01870244906704,37.11052952212216,36.90418030612982,0.1955580214967085,0.018702449,0.005285352,0.000505472,0.1105295221221638,-0.095819694,0.002987284,-0.002589721,AAPL,AAPL_option_pricing.csv
11/27/2023,37.3,0.2502,189.79,0.0005058,0.0532,0.0534716,0.0538658,0.0539152,0.05331,0.05334,0.05336,1.6547619047619049,0.052648421,1.1424657534246576,36.99601026289795,36.821316073593024,36.91291539,36.70707558717227,-0.303989737,-0.478683926,-0.008149859,-0.012833349,-0.387084611,-0.592924413,-0.010377604,-0.015896097,AAPL,AAPL_option_pricing.csv
11/28/2023,37.7,0.2525,190.4,0.0005042,0.0532,0.0535156,0.0539321,0.054009,0.053315,0.053344,0.053365,1.6507936507936507,0.052656801,1.1397260273972605,37.57713417898357,37.40137586788727,37.492592122261854,37.28762375319353,-0.122865821,-0.298624132,-0.00325904,-0.007921065,-0.207407878,-0.412376247,-0.005501535,-0.010938362,AAPL,AAPL_option_pricing.csv
11/29/2023,36.55,0.25238,189.37,0.0005069,0.0531,0.0534835,0.0538822,0.053944,0.053315,0.0533405,0.053404,1.6468253968253967,0.052648927,1.1369863013698631,36.73344850397414,36.558907331109225,36.65084570815681,36.44423577432346,0.1834485039741409,0.008907331,0.005019111,0.000243703,0.100845708,-0.105764226,0.002759117,-0.002893686,AAPL,AAPL_option_pricing.csv
11/30/2023,36.88,0.25299,189.95,0.0005054,0.0533,0.0534281,0.0537709,0.0537111,0.053321,0.05334,0.053403,1.6428571428571428,0.052663823,1.1342465753424658,37.18847907041168,37.01613724878452,37.10748210433897,36.90221709639766,0.3084790704116784,0.1361372487845145,0.0083644,0.003691357,0.2274821043389678,0.022217096,0.00616817,0.000602416,AAPL,AAPL_option_pricing.csv
12/1/2023,38.1,0.25279,191.24,0.000502,0.0539,0.0534097,0.0536938,0.0533325,0.05331,0.05334,0.053403,1.6388888888888888,0.0526544,1.1315068493150684,38.14999253871709,37.990607702374106,38.08059055532311,37.87841145497504,0.049992539,-0.109392298,0.00131214,-0.002871189,-0.019409445,-0.221588545,-0.000509434,-0.005815972,AAPL,AAPL_option_pricing.csv
12/4/2023,36.15,0.25522,189.43,0.0005068,0.0537,0.0534587,0.0537523,0.053409,0.053305,0.053338,0.053412,1.626984126984127,0.052642615,1.1232876712328768,36.77958050925712,36.622524972508174,36.71392798669241,36.50852399055843,0.6295805092571172,0.4725249725081752,0.017415782,0.01307123,0.5639279866924127,0.3585239905584316,0.015599668,0.009917676,AAPL,AAPL_option_pricing.csv
12/5/2023,40,0.25698,193.42,0.0004963,0.0533,0.0534508,0.0536297,0.0530258,0.05333,0.053333,0.053413,1.623015873015873,0.052656685,1.1205479452054794,39.98261145443422,39.80834743454537,39.89635763371834,39.69864914528468,-0.017388546,-0.191652565,-0.000434714,-0.004791314,-0.103642366,-0.301350855,-0.002591059,-0.007533771,AAPL,AAPL_option_pricing.csv
12/6/2023,39.05,0.25553,192.32,0.0004992,0.0532,0.0535961,0.0537623,0.0531665,0.053325,0.053339,0.053398,1.619047619047619,0.052657369,1.1178082191780825,38.99156917472403,38.816980691904845,38.90560582574743,38.70649728545549,-0.058430825,-0.233019308,-0.001496308,-0.005967204,-0.144394174,-0.343502715,-0.003697674,-0.008796484,AAPL,AAPL_option_pricing.csv
12/7/2023,40.25,0.25577,194.27,0.0004942,0.0532,0.0536582,0.0538013,0.0531006,0.053325,0.053355,0.053402,1.6150793650793651,0.052670861,1.115068493150685,40.52421281908863,40.34487729546582,40.43158827657432,40.236817020030585,0.2742128190886319,0.094877295,0.006812741,0.0023572,0.1815882765743168,-0.01318298,0.00451151,-0.000327527,AAPL,AAPL_option_pricing.csv
12/8/2023,41.48,0.25399,195.71,0.0004905,0.0532,0.0535739,0.0537183,0.0530158,0.053315,0.053355,0.0534125,1.6111111111111112,0.052661374,1.1123287671232878,41.54736767250269,41.36659679439271,41.45147528178971,41.26085133505535,0.067367673,-0.113403206,0.0016241,-0.002733925,-0.028524718,-0.219148665,-0.000687674,-0.005283237,AAPL,AAPL_option_pricing.csv
12/11/2023,39.15,0.25042,193.18,0.0004969,0.0532,0.0535498,0.0536604,0.0529211,0.053328,0.053368,0.0533775,1.5992063492063493,0.052665223,1.104109589041096,39.20913987189952,39.03291013892692,39.11911759019689,38.92546595,0.059139872,-0.117089861,0.001510597,-0.002990801,-0.03088241,-0.224534052,-0.000788823,-0.005735225,AAPL,AAPL_option_pricing.csv
12/12/2023,39.6,0.25077,194.71,0.000493,0.0531,0.0535978,0.0537917,0.0532936,0.053332,0.0533475,0.053407,1.5952380952380951,0.052660301,1.1013698630136983,40.42216782271119,40.24198394155693,40.32661149996294,40.13653918551931,0.8221678227111866,0.6419839415569228,0.020761814,0.016211716,0.7266114999629352,0.5365391855193096,0.018348775,0.013548969,AAPL,AAPL_option_pricing.csv
12/13/2023,42.26,0.2455099999999999,197.96,0.0004849,0.0531,0.0536483,0.0538606,0.053465,0.053327,0.05335,0.053408,1.5912698412698412,0.052660023,1.0986301369863014,42.75661022879621,42.56939542261394,42.649546965320994,42.46960595800664,0.4966102287962144,0.3093954226139388,0.011751307,0.007321236,0.3895469653209957,0.2096059580066409,0.009217865,0.004959914,AAPL,AAPL_option_pricing.csv
12/14/2023,41.51,0.24858,198.11,0.0004846,0.0531,0.0536181,0.0538463,0.0533224,0.053328,0.053351,0.053392,1.5873015873015872,0.052672298,1.095890410958904,43.011776708368416,42.82425169319383,42.90470369886759,42.72408391540172,1.5017767083684177,1.3142516931938315,0.036178673,0.031661086,1.3947036988675947,1.214083915401723,0.033599222,0.029247986,AAPL,AAPL_option_pricing.csv
12/15/2023,42.6,0.24725,197.57,0.0004859,0.0532,0.0535825,0.0537774,0.052938,0.0533325,0.053362,0.0533825,1.5833333333333333,0.052676671,1.093150684931507,42.462227270733216,42.27763548486728,42.35820821621523,42.17731010741542,-0.137772729,-0.322364515,-0.003234102,-0.007567242,-0.241791784,-0.422689893,-0.005675863,-0.009922298,AAPL,AAPL_option_pricing.csv
12/18/2023,41.35,0.24603,195.89,0.0004901,0.0532,0.0535575,0.0536399,0.0521986,0.0533425,0.0533555,0.0533925,1.5714285714285714,0.05267649,1.084931506849315,40.917175255655486,40.736789959204586,40.81836058960937,40.635191028432985,-0.432824744,-0.613210041,-0.010467346,-0.014829747,-0.53163941,-0.714808972,-0.01285706,-0.017286795,AAPL,AAPL_option_pricing.csv
12/19/2023,40.93,0.2479599999999999,196.94,0.0004875,0.0531,0.0535792,0.0537039,0.0525127,0.0533355,0.0533675,0.0533975,1.5674603174603174,0.052664332,1.082191780821918,41.845324535096815,41.66335655502357,41.74405028715876,41.56286808077928,0.9153245350968148,0.733356555,0.02236317,0.017917336,0.8140502871587572,0.6328680807792821,0.019888842,0.015462206,AAPL,AAPL_option_pricing.csv
12/20/2023,40.5,0.25166,194.83,0.0004927,0.0531,0.0535756,0.0537462,0.0525379,0.0533185,0.0533675,0.053392,1.5634920634920637,0.05265283,1.0794520547945206,40.29395760986879,40.11891914,40.202228632632455,40.01512250518449,-0.20604239,-0.381080858,-0.005087466,-0.009409404,-0.297771367,-0.484877495,-0.007352379,-0.011972284,AAPL,AAPL_option_pricing.csv
12/21/2023,39.75,0.25134,194.68,0.0004931,0.0531,0.0535689,0.0537106,0.0523809,0.053317,0.0533655,0.0533775,1.5595238095238095,0.052666461,1.0767123287671232,40.12256281,39.94649448,40.02972486369508,39.84279459445739,0.3725628069762976,0.1964944803362982,0.009372649,0.004943257,0.2797248636950797,0.092794594,0.007037103,0.002334455,AAPL,AAPL_option_pricing.csv
12/22/2023,39.1,0.25006,193.6,0.0004959,0.0532,0.0535595,0.0536013,0.0521374,0.053317,0.0533465,0.05338,1.5555555555555556,0.052664832,1.073972602739726,39.14833188587456,38.97693485732424,39.060822324090935,38.872397470051055,0.048331886,-0.123065143,0.00123611,-0.003147446,-0.039177676,-0.22760253,-0.001001987,-0.005821037,AAPL,AAPL_option_pricing.csv
12/26/2023,38.2,0.25052,193.05,0.0004973,0.0535,0.0535536,0.0535111,0.0518726,0.053314,0.0533525,0.05338,1.5396825396825398,0.05264328,1.063013698630137,38.593679339088496,38.43523756604492,38.51902455375357,38.33081656,0.3936793390884929,0.2352375660449155,0.010305742,0.006158051,0.3190245537535645,0.1308165615106986,0.008351428,0.003424517,AAPL,AAPL_option_pricing.csv
12/27/2023,38.15,0.2497599999999999,193.15,0.000497,0.0539,0.0535694,0.0534791,0.0517674,0.053315,0.05335,0.05338,1.5357142857142858,0.052643934,1.0602739726027397,38.59673824245635,38.44784436024905,38.53122042017896,38.34393942964715,0.4467382424563482,0.2978443602490515,0.011710046,0.007807192,0.3812204201789555,0.1939394296471519,0.009992672,0.005083602,AAPL,AAPL_option_pricing.csv
12/28/2023,38.85,0.25111,193.58,0.0004959,0.054,0.0535596,0.0534814,0.0518378,0.0533225,0.0533475,0.05336,1.531746031746032,0.05266986,1.0575342465753426,38.98462859217897,38.83511914386381,38.91812139333437,38.73168725990233,0.134628592,-0.014880856,0.003465343,-0.000383034,0.068121393,-0.11831274,0.001753446,-0.003045373,AAPL,AAPL_option_pricing.csv
12/29/2023,37.95,0.25294,192.53,0.0004986,0.0538,0.053527,0.0533016,0.0515537,0.0533225,0.05336,0.053363,1.5277777777777777,0.052669596,1.0547945205479452,38.21466572808327,38.06319387998785,38.14730849385225,37.95835349914383,0.2646657280832656,0.1131938799878469,0.006974064,0.002982711,0.1973084938522475,0.008353499,0.00519917,0.000220119,AAPL,AAPL_option_pricing.csv
1/2/2024,32.1,0.24997,185.64,0.0005171,0.054,0.0535472,0.053314,0.0515772,0.053318,0.0533505,0.05338,1.511904761904762,0.0526461,1.0438356164383562,32.56447597625487,32.43334874379374,32.52233674915944,32.322309100625674,0.4644759762548673,0.3333487437937421,0.014469657,0.010384696,0.4223367491594345,0.2223091006256723,0.013156908,0.006925517,AAPL,AAPL_option_pricing.csv
1/3/2024,31.55,0.24937,184.25,0.000521,0.0539,0.0534844,0.0532733,0.0515311,0.053319,0.0533495,0.053377,1.507936507936508,0.052650356,1.0410958904109588,31.45299273108077,31.322025668893616,31.411860077521183,31.20990636829825,-0.097007269,-0.227974331,-0.003074715,-0.007225811,-0.138139922,-0.340093632,-0.004378444,-0.010779513,AAPL,AAPL_option_pricing.csv
1/4/2024,29.5,0.25041,181.91,0.0005277,0.0532,0.0534531,0.0533018,0.0516812,0.05334,0.053344,0.053362,1.503968253968254,0.052680559,1.0383561643835617,29.76260566946257,29.61867140931919,29.71012163897541,29.50449827689863,0.262605669,0.1186714093191909,0.008901887,0.00402276,0.2101216389754086,0.004498277,0.007122767,0.000152484,AAPL,AAPL_option_pricing.csv
1/5/2024,28.6,0.2473999999999999,181.18,0.0005299,0.0531,0.0534371,0.0532931,0.0517808,0.0532975,0.053345,0.053357,1.5,0.052640891,1.0356164383561643,29.00855703071026,28.86803248447204,28.959578020105468,28.75372640960147,0.4085570307102593,0.2680324844720374,0.014285211,0.009371765,0.3595780201054666,0.1537264096014681,0.012572658,0.005375049,AAPL,AAPL_option_pricing.csv
1/8/2024,31.6,0.2448499999999999,185.56,0.0005174,0.0531,0.0533924,0.0532926,0.0519284,0.0532875,0.0533255,0.053353,1.488095238095238,0.052623058,1.0273972602739727,31.988780560871888,31.842188558203876,31.929703972940217,31.73298671916133,0.3887805608718864,0.2421885582038712,0.012303182,0.007664195,0.3297039729402158,0.1329867191613303,0.01043367,0.00420844,AAPL,AAPL_option_pricing.csv
1/9/2024,31.1,0.24324,185.14,0.0005185,0.0531,0.0533771,0.0532574,0.0518427,0.0532825,0.0533125,0.0533375,1.4841269841269842,0.052610521,1.0246575342465754,31.54077047937575,31.396465058049216,31.483980557550534,31.287255798863043,0.4407704793757503,0.2964650580492147,0.014172684,0.009532639,0.3839805575505366,0.1872557988630419,0.012346642,0.006021087,AAPL,AAPL_option_pricing.csv
1/10/2024,32.1,0.24375,186.19,0.0005156,0.0531,0.0533553,0.0532344,0.0517317,0.053285,0.05331,0.053353,1.4801587301587302,0.052616465,1.021917808219178,32.33187414257797,32.18548057225472,32.27199594099781,32.07753910385746,0.231874143,0.085480572,0.007223494,0.002662946,0.1719959409978102,-0.022460896,0.005358129,-0.000699716,AAPL,AAPL_option_pricing.csv
1/11/2024,31.4,0.2413,185.59,0.0005173,0.0531,0.0533419,0.0532646,0.0518474,0.0532965,0.0533245,0.053358,1.4761904761904765,0.052641622,1.0191780821917809,31.701342621449072,31.55318171833234,31.639757456542497,31.44515433881324,0.3013426214490735,0.1531817183323411,0.009596899,0.004878399,0.2397574565424989,0.045154339,0.007635588,0.001438036,AAPL,AAPL_option_pricing.csv
1/12/2024,31.5,0.24259,185.92,0.0005164,0.0531,0.0533316,0.0531399,0.0515565,0.0533005,0.05333,0.0533575,1.4722222222222223,0.05264506,1.0164383561643835,31.992908333828566,31.84453560400327,31.93079925730441,31.73690431753205,0.4929083338285664,0.3445356040032692,0.015647884,0.010937638,0.4307992573044146,0.2369043175320513,0.013676167,0.007520772,AAPL,AAPL_option_pricing.csv
1/16/2024,29.45,0.24245,183.63,0.0005228,0.0532,0.0533798,0.0531653,0.0515347,0.053303,0.053325,0.053351,1.4563492063492065,0.052604241,1.0054794520547945,30.12038618780601,29.985020809831312,30.072440796883427,29.875907206264245,0.6703861878060096,0.5350208098313125,0.022763538,0.01816709,0.6224407968834278,0.4259072062642453,0.021135511,0.014462044,AAPL,AAPL_option_pricing.csv
1/17/2024,29.15,0.24341,182.68,0.0005255,0.0532,0.0533176,0.0529791,0.0508902,0.053305,0.053335,0.0533475,1.4523809523809523,0.052595768,1.0027397260273974,29.43907610066073,29.30712425800729,29.39518363279697,29.197197265656428,0.2890761006607327,0.1571242580072933,0.009916847,0.005390198,0.2451836327969729,0.047197266,0.008411102,0.001619117,AAPL,AAPL_option_pricing.csv
1/18/2024,33.45,0.2411199999999999,188.63,0.0005089,0.0531,0.0533478,0.0530957,0.0511611,0.0532925,0.053325,0.05335,1.4484126984126984,0.05259723,1,33.780441187865314,33.63485091056778,33.7174407,33.53185847482695,0.3304411878653113,0.1848509105677749,0.00987866,0.005526186,0.2674407008968984,0.081858475,0.007995238,0.002447189,AAPL,AAPL_option_pricing.csv
1/19/2024,35.65,0.23921,191.56,0.0005011,0.0531,0.0533666,0.0531781,0.0516363,0.0532915,0.05332,0.053348,1.4444444444444444,0.052604098,0.9972602739726028,35.95301368017964,35.801366714257185,35.88062713,35.70258777127947,0.3030136801796388,0.1513667142571861,0.008499682,0.004245911,0.2306271261071018,0.052587771,0.006469204,0.001475113,AAPL,AAPL_option_pricing.csv
1/22/2024,37.3,0.2391,193.89,0.0004951,0.0531,0.0533594,0.053158,0.0515933,0.0532975,0.053325,0.05333,1.4325396825396826,0.052595039,0.989041096,37.72092034518531,37.56784052486333,37.64412633,37.47281985512714,0.4209203451853156,0.2678405248633311,0.011284728,0.007180711,0.3441263289488034,0.1728198551271447,0.009225907,0.00463324,AAPL,AAPL_option_pricing.csv
1/23/2024,38.2,0.23857,195.18,0.0004919,0.0531,0.0533503,0.0531858,0.0517702,0.0532995,0.053325,0.0533025,1.4285714285714286,0.052583858,0.9863013698630136,38.71199499782666,38.55848571058257,38.63311293048372,38.46556068512146,0.5119949978266547,0.3584857105825705,0.01340301,0.009384443,0.4331129304837162,0.2655606851214571,0.011338035,0.00695185,AAPL,AAPL_option_pricing.csv
1/24/2024,37.8,0.24086,194.5,0.0004936,0.0531,0.0533586,0.0532467,0.051866,0.053275,0.053305,0.053327,1.4246031746031746,0.052570119,0.9835616438356164,38.23682792033626,38.08721262,38.16281347908024,37.99305586227844,0.4368279203362633,0.2872126204393055,0.011556294,0.007598217,0.3628134790802448,0.1930558622784417,0.00959824,0.005107298,AAPL,AAPL_option_pricing.csv
1/25/2024,37.3,0.24015,194.17,0.0004944,0.0532,0.0533664,0.0532405,0.0518796,0.053289,0.05332,0.053348,1.4206349206349207,0.052587792,0.9808219178082191,37.89920998529723,37.75081686805879,37.82645056812366,37.65661445072499,0.5992099852972359,0.4508168680587943,0.016064611,0.012086243,0.5264505681236642,0.3566144507249902,0.014113956,0.009560709,AAPL,AAPL_option_pricing.csv
1/26/2024,36,0.2411599999999999,192.42,0.0004989,0.0532,0.0533659,0.0531959,0.0517225,0.05329,0.053315,0.05334,1.4166666666666667,0.052574374,0.978082192,36.50093414,36.357737930473135,36.43517886406009,36.26124599026133,0.5009341397655973,0.3577379304731352,0.013914837,0.009937165,0.4351788640600915,0.2612459902613295,0.012088302,0.007256833,AAPL,AAPL_option_pricing.csv
1/29/2024,35.3,0.24106,191.73,0.0005007,0.0531,0.0533647,0.0531743,0.051574,0.053289,0.053318,0.05334,1.4047619047619049,0.05254942,0.969863014,35.836129522364025,35.69598396751394,35.773567533558705,35.59930210146578,0.5361295223640283,0.395983968,0.015187805,0.011217676,0.4735675335587075,0.2993021014657842,0.013415511,0.008478813,AAPL,AAPL_option_pricing.csv
1/30/2024,32.7,0.2423699999999999,188.04,0.0005105,0.0531,0.053326,0.0531266,0.0515269,0.053285,0.0533135,0.05333,1.4007936507936507,0.052519764,0.9671232876712328,32.96557830032926,32.83568499135623,32.916824392247364,32.734496161879775,0.2655783003292598,0.1356849913562285,0.008121661,0.004149388,0.2168243922473607,0.034496162,0.006630715,0.001054928,AAPL,AAPL_option_pricing.csv
1/31/2024,30.1,0.24199,184.4,0.0005206,0.0532,0.0532834,0.0530643,0.0514613,0.053285,0.0533065,0.05333,1.3968253968253967,0.052516452,0.9643835616438357,30.13505961390187,30.0143845,30.098450377384864,29.90947835803881,0.035059614,-0.085615502,0.001164771,-0.002844369,-0.001549623,-0.190521642,-5.15E-05,-0.006329623,AAPL,AAPL_option_pricing.csv
2/1/2024,31.5,0.24073,186.86,0.0005138,0.0532,0.0532995,0.0531533,0.0516501,0.05328,0.0533055,0.05333,1.3928571428571428,0.052531208,0.9616438356164384,31.89559916,31.769321927229896,31.85095744956168,31.66749381141119,0.3955991625595985,0.2693219272298961,0.012558704,0.008549902,0.35095745,0.167493811,0.011141506,0.005317264,AAPL,AAPL_option_pricing.csv
2/2/2024,30.82,0.23715,185.85,0.0005165,0.0532,0.0532352,0.0527258,0.0508383,0.05328,0.0533055,0.0533325,1.3888888888888888,0.052440326,0.95890411,30.877571696260464,30.762350250611576,30.84428540308637,30.66013056635059,0.057571696,-0.057649749,0.001867998,-0.00187053,0.024285403,-0.159869434,0.000787975,-0.005187198,AAPL,AAPL_option_pricing.csv
2/5/2024,32.34,0.23603,187.68,0.0005115,0.0531,0.0532211,0.0529046,0.050961,0.053284,0.0532975,0.05331,1.376984126984127,0.052438715,0.9506849315068492,32.11905619491288,31.999861353322277,32.079413966048605,31.90065196432535,-0.220943805,-0.340138647,-0.006831905,-0.010517583,-0.260586034,-0.439348036,-0.0080577,-0.013585282,AAPL,AAPL_option_pricing.csv
2/6/2024,32.35,0.23582,189.3,0.0005071,0.0531,0.0532249,0.0531613,0.0518654,0.0532785,0.0532855,0.0533,1.373015873015873,0.052518297,0.947945205,33.34837549317712,33.21829785664066,33.296052337432684,33.12136465091187,0.9983754931771144,0.868297857,0.030861684,0.026840737,0.9460523374326826,0.7713646509118703,0.029244276,0.023844348,AAPL,AAPL_option_pricing.csv
2/7/2024,33,0.23294,189.41,0.0005068,0.0531,0.0532309,0.0532258,0.0521103,0.0532665,0.05327,0.05331,1.369047619047619,0.052542111,0.9452054794520548,33.24995279,33.11685294,33.19388166992121,33.02083085776415,0.2499527856597012,0.1168529402572033,0.007574327,0.003540998,0.1938816699212111,0.020830858,0.005875202,0.000631238,AAPL,AAPL_option_pricing.csv
2/8/2024,32.25,0.23501,188.32,0.0005098,0.0531,0.0532111,0.0531426,0.0519344,0.05324,0.053295,0.053282,1.3650793650793651,0.052502844,0.9424657534246575,32.46499750607452,32.33898737316511,32.41722781407478,32.24143004421167,0.2149975060745177,0.088987373,0.006666589,0.002759298,0.1672278140747778,-0.008569956,0.005185359,-0.000265735,AAPL,AAPL_option_pricing.csv
2/9/2024,32.85,0.23552,188.85,0.0005083,0.0531,0.05318,0.0530135,0.0517233,0.053265,0.053245,0.053247,1.3611111111111112,0.052489724,0.9397260273972604,32.871352625487184,32.74648178070369,32.82408648666582,32.64972821636948,0.021352625,-0.103518219,0.000650004,-0.00315124,-0.025913513,-0.200271784,-0.000788844,-0.006096554,AAPL,AAPL_option_pricing.csv
2/12/2024,31.45,0.2356599999999999,187.15,0.000513,0.0531,0.0532072,0.0530905,0.0518866,0.0532175,0.0532225,0.053239,1.3492063492063493,0.052462527,0.9315068493150684,31.447178570672957,31.32939257575245,31.408106902343743,31.231222572749232,-0.002821429,-0.120607424,-8.97E-05,-0.003834894,-0.041893098,-0.218777427,-0.001332054,-0.006956357,AAPL,AAPL_option_pricing.csv
2/13/2024,29.85,0.2392,185.04,0.0005188,0.0531,0.053204,0.0530653,0.0519099,0.0531925,0.0532315,0.05327,1.3452380952380951,0.05242589,0.9287671232876712,29.990867228366124,29.88144541,29.96229298780949,29.780573561115645,0.1408672283661225,0.031445412,0.00471917,0.001053448,0.1122929878094893,-0.069426439,0.003761909,-0.002325844,AAPL,AAPL_option_pricing.csv
2/14/2024,28.7,0.23172,184.15,0.0005213,0.053,0.0531764,0.0530699,0.0519615,0.053204,0.05326,0.053288,1.3412698412698412,0.052446013,0.926027397,28.868127634311467,28.754828961586625,28.83547033375972,28.65419790010978,0.1681276343114675,0.054828962,0.005858106,0.001910417,0.1354703337597165,-0.0458021,0.004720221,-0.001595892,AAPL,AAPL_option_pricing.csv
2/15/2024,27.68,0.23171,183.86,0.0005221,0.0531,0.0532135,0.0532568,0.0525695,0.05323,0.05325,0.053285,1.3373015873015872,0.052587883,0.9232876712328768,28.628955006347983,28.50448520267757,28.585190934326008,28.40376886760745,0.9489550063479832,0.8244852026775717,0.034283057,0.029786315,0.9051909343260078,0.7237688676074541,0.032701985,0.026147719,AAPL,AAPL_option_pricing.csv
2/16/2024,27.75,0.23471,182.31,0.0005266,0.053,0.0531979,0.0531909,0.0524355,0.053225,0.05325,0.053289,1.3333333333333333,0.052559612,0.9205479452054794,27.606560735464203,27.48671021,27.568832188970504,27.38419901965831,-0.143439265,-0.263289794,-0.005168983,-0.009487921,-0.181167811,-0.36580098,-0.00652857,-0.013182017,AAPL,AAPL_option_pricing.csv
2/20/2024,26.73,0.2362399999999999,181.56,0.0005288,0.053,0.0531585,0.0531402,0.0523116,0.05322,0.053275,0.05331,1.3174603174603174,0.052511513,0.9095890410958904,26.997830096749176,26.88614152722066,26.96822836074861,26.78366443407704,0.2678300967491758,0.1561415272206581,0.010019832,0.005841434,0.2382283607486108,0.053664434,0.008912397,0.002007648,AAPL,AAPL_option_pricing.csv
2/21/2024,27.02,0.23639,182.32,0.0005265,0.053,0.0532028,0.0532574,0.0526641,0.053255,0.0532735,0.053304,1.3134920634920637,0.052611837,0.9068493150684932,27.538232849164466,27.415955336825505,27.497274754952528,27.31444990891316,0.5182328491644626,0.3959553368255051,0.019179602,0.014654158,0.4772747549525284,0.2944499089131618,0.017663759,0.01089748,AAPL,AAPL_option_pricing.csv
2/22/2024,28.9,0.23236,184.37,0.0005207,0.053,0.0532103,0.0532193,0.0524349,0.0532455,0.0533,0.05331,1.3095238095238095,0.052568984,0.9041095890410958,28.80271626448615,28.680447297259175,28.759458156239265,28.58185988932098,-0.097283736,-0.219552703,-0.003366219,-0.007596979,-0.140541844,-0.318140111,-0.00486304,-0.011008308,AAPL,AAPL_option_pricing.csv
2/23/2024,27.65,0.23063,182.52,0.000526,0.0531,0.0532093,0.0532383,0.0525273,0.053275,0.0533,0.05331,1.3055555555555556,0.052610203,0.9013698630136986,27.291013910273808,27.170453196703875,27.250700691055343,27.07028778857439,-0.35898609,-0.479546803,-0.012983222,-0.017343465,-0.399299309,-0.579712211,-0.014441205,-0.020966084,AAPL,AAPL_option_pricing.csv
2/26/2024,26.25,0.2289,181.16,0.0005299,0.0531,0.0532413,0.0533057,0.0527351,0.0532565,0.0533,0.053311,1.2936507936507935,0.052634762,0.8931506849315068,26.089424703742417,25.970208101671236,26.05085055003417,25.869525479251863,-0.160575296,-0.279791898,-0.006117154,-0.010658739,-0.19914945,-0.380474521,-0.007586646,-0.014494267,AAPL,AAPL_option_pricing.csv
2/27/2024,27.35,0.22966,182.63,0.0005257,0.0531,0.0532852,0.0533781,0.0527896,0.05327,0.0532925,0.053335,1.2896825396825398,0.052659758,0.8904109589041096,27.183258153806825,27.059421781865552,27.13872087001836,26.96044421211641,-0.166741846,-0.290578218,-0.006096594,-0.010624432,-0.21127913,-0.389555788,-0.007725014,-0.014243356,AAPL,AAPL_option_pricing.csv
2/28/2024,26.25,0.22996,181.42,0.0005292,0.0531,0.0532626,0.0534316,0.0529249,0.05327,0.053297,0.053332,1.2857142857142858,0.052687863,0.8876712328767123,26.274425810976545,26.150854479583643,26.230995624926592,26.050804280610397,0.024425811,-0.09914552,0.000930507,-0.003776972,-0.019004375,-0.199195719,-0.000723976,-0.007588408,AAPL,AAPL_option_pricing.csv
